dataset_id,track_id,selection_id,selection_role,source_zip_path,internal_path,row_number,metric_name,raw_metric_value,longitude,latitude,altitude_m,x_local_m,y_local_m,z_local_m,x_aligned_m,y_aligned_m,bs_distance_m,bs_bearing_deg,bs_elevation_deg,note,x_m,y_m,field_score,combined_metric_risk,global_confidence,metric_confidence,poor_proximity,nearest_measured_dist_m,nearest_poor_dist_m,predicted_sinr_db,predicted_throughput_mbps
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,408,measured_throughput_mbps,269.0,-78.6983317,35.7289687,29.8480661,-9.914741235262023,102.27264185084294,29.8480661,311.1923222202184,401.52409769648824,nan,nan,nan,,311.1923222202184,401.52409769648824,0.8913234003984142,0.8721451769393108,1.0,0.9974148394209646,1.0,0.0,0.0,20.44334878581918,269.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,411,measured_throughput_mbps,242.0,-78.6982447,35.7292285,30.0117856,-2.0614433072444394,131.16108379259651,30.0117856,319.04562014823597,430.4125396382418,nan,nan,nan,,319.04562014823597,430.4125396382418,0.9674678344802494,0.9617268640944111,1.0,0.9897392783276475,1.0,0.0,0.0,20.459277630867067,242.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,457,measured_throughput_mbps,282.0,-78.6991082,35.7278654,29.9825979,-80.00768193645764,-20.408720716523444,29.9825979,241.09938151902276,278.8427351291219,nan,nan,nan,,241.09938151902276,278.8427351291219,0.9736218353763061,0.9689668651485954,1.0,0.9946287992845071,1.0,0.0,0.0,17.50876125458049,282.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,460,measured_throughput_mbps,138.0,-78.6992317,35.7276177,29.9176439,-91.15575428292777,-47.95170404579208,29.9176439,229.9513091725526,251.29975179985323,nan,nan,nan,,229.9513091725526,251.29975179985323,1.1345079737593629,1.1582446750110151,1.0,0.991332525782429,1.0,0.0,0.0,18.101063899867817,138.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,461,measured_throughput_mbps,156.0,-78.6992738,35.7275356,29.90788,-94.95602833759563,-57.08080752375777,29.90788,226.15103511788476,242.17064832188754,nan,nan,nan,,226.15103511788476,242.17064832188754,1.2392490497317552,1.2814694702726532,1.0,0.9978595079067187,1.0,0.0,0.0,16.62236635672816,156.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,480,measured_throughput_mbps,280.0,-78.6999907,35.726105,29.9693086,-159.66900861994566,-216.15626958206258,29.9693086,161.43805483553473,83.09518626358272,nan,nan,nan,,161.43805483553473,83.09518626358272,0.7751578282828283,0.735479797979798,1.0,0.9950602926047396,1.0,0.0,0.0,20.583333333333332,280.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,507,measured_throughput_mbps,241.0,-78.6993031,35.7281534,29.852357,-97.60087465070218,11.615418156414869,29.852357,223.50618880477822,310.8668740020602,nan,nan,nan,,223.50618880477822,310.8668740020602,1.2030735869012714,1.23891010223679,1.0,0.9903542360479649,1.0,0.0,0.0,17.13307877315852,241.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,508,measured_throughput_mbps,278.0,-78.699274,35.7282388,29.8107506,-94.97408189681117,21.11146489220239,29.8107506,226.1329815586692,320.3629207378477,nan,nan,nan,,226.1329815586692,320.3629207378477,1.0701163342109492,1.0824898049540579,1.0,0.9812917677797259,1.0,0.0,0.0,16.691940522369485,278.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,515,measured_throughput_mbps,283.0,-78.6990702,35.7288381,29.9686033,-76.5775058302048,87.75058443051209,29.9686033,244.52955762527557,387.0020402761574,nan,nan,nan,,244.52955762527557,387.0020402761574,0.9580373017385233,0.9506321196923804,1.0,0.9805186981719323,1.0,0.0,0.0,17.592414563691435,283.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,572,measured_throughput_mbps,165.0,-78.7000817,35.7273422,30.0055496,-167.88337771734473,-78.5859063365435,30.0055496,153.22368573813566,220.6655495091018,nan,nan,nan,,153.22368573813566,220.6655495091018,1.1882562934505196,1.2214779922947292,1.0,0.9785308242840809,1.0,0.0,0.0,17.34226409246325,165.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,602,measured_throughput_mbps,216.0,-78.7002376,35.7273569,30.1685864,-181.95612653270396,-76.9513409160445,30.1685864,139.15093692277642,222.3001149296008,nan,nan,nan,,139.15093692277642,222.3001149296008,1.0784219630287657,1.0922611329750185,1.0,0.9984563398668853,1.0,0.0,0.0,18.892866404299777,216.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,612,measured_throughput_mbps,226.0,-78.6999246,35.7282317,29.9388215,-153.70230755128586,20.321980913723948,29.9388215,167.40475590419453,319.57343675936926,nan,nan,nan,,167.40475590419453,319.57343675936926,1.079870799391303,1.0939656463427097,1.0,0.99630318080285,1.0,0.0,0.0,18.872412243887485,226.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,613,measured_throughput_mbps,190.0,-78.6998938,35.7283175,29.9748905,-150.92205954808222,29.862505619920764,29.9748905,170.18500390739817,329.11396146556604,nan,nan,nan,,170.18500390739817,329.11396146556604,1.2467618647586334,1.2903080761866277,1.0,0.9974905477402959,1.0,0.0,0.0,16.51630308576047,190.0
